Frame;Timestamp;Player Position;Player Rotation;Right Hand Position;Right Hand Rotation;Left Hand Position;Left Hand Rotation;Gaze Vector;Gaze Position;Gaze Object Tag;
0;24-03-2022 19:16:25 550;(5.7, 0.9, -1.7);(0.1, 0.7, 0.0, -0.7);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-1.0, -1.0, -1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:25 561;(5.7, 0.9, -1.7);(0.1, 0.7, 0.0, -0.7);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-1.0, -1.0, -1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:25 572;(5.7, 0.9, -1.7);(0.1, 0.7, 0.0, -0.7);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.2, 0.3, 0.9);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:25 583;(5.7, 0.9, -1.7);(0.1, 0.7, 0.0, -0.7);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.2, 0.4, 0.9);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:25 594;(5.7, 0.9, -1.7);(0.1, 0.7, 0.0, -0.7);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.1, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:25 606;(5.7, 0.9, -1.7);(0.1, 0.7, 0.0, -0.7);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.1, 0.4, 0.9);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:25 616;(5.7, 0.9, -1.7);(0.1, 0.7, 0.0, -0.7);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.1, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:25 628;(5.7, 0.9, -1.7);(0.1, 0.7, 0.0, -0.7);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.1, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:25 639;(5.7, 0.9, -1.7);(0.1, 0.7, 0.0, -0.7);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.1, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:25 650;(5.7, 0.9, -1.7);(0.1, 0.7, 0.0, -0.7);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.1, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:25 661;(5.7, 0.9, -1.7);(0.1, 0.7, 0.0, -0.7);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.1, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:25 672;(5.7, 0.9, -1.7);(0.1, 0.7, 0.0, -0.7);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.1, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:25 683;(5.7, 0.9, -1.7);(0.1, 0.7, 0.0, -0.7);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.1, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:25 694;(5.7, 0.9, -1.7);(0.1, 0.7, 0.0, -0.7);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.1, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:25 705;(5.7, 0.9, -1.7);(0.1, 0.7, 0.0, -0.7);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.1, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:25 716;(5.7, 0.9, -1.7);(0.1, 0.7, 0.0, -0.7);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.1, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:25 728;(5.7, 0.9, -1.7);(0.1, 0.7, 0.0, -0.7);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.1, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:25 739;(5.7, 0.9, -1.7);(0.1, 0.7, 0.0, -0.7);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.1, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:25 750;(5.7, 0.9, -1.7);(0.1, 0.7, 0.0, -0.7);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.1, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:25 761;(5.7, 0.9, -1.7);(0.1, 0.7, 0.0, -0.7);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.1, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:25 772;(5.7, 0.9, -1.7);(0.1, 0.7, 0.0, -0.7);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.1, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:25 783;(5.7, 0.9, -1.7);(0.1, 0.7, 0.0, -0.7);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:25 794;(5.7, 0.9, -1.7);(0.1, 0.7, 0.0, -0.7);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:25 805;(5.7, 0.9, -1.7);(0.1, 0.7, 0.0, -0.7);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:25 816;(5.7, 0.9, -1.7);(0.1, 0.7, 0.0, -0.8);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:25 828;(5.7, 0.9, -1.7);(0.1, 0.7, 0.0, -0.8);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:25 839;(5.7, 0.9, -1.7);(0.1, 0.7, 0.0, -0.8);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:25 850;(5.7, 0.9, -1.7);(0.1, 0.7, 0.0, -0.8);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:25 861;(5.7, 0.9, -1.7);(0.1, 0.6, 0.0, -0.8);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:25 872;(5.7, 0.9, -1.7);(0.1, 0.6, 0.0, -0.8);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:25 883;(5.7, 0.9, -1.7);(0.1, 0.6, 0.0, -0.8);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:25 894;(5.7, 0.9, -1.7);(0.1, 0.6, 0.0, -0.8);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:25 905;(5.7, 0.9, -1.7);(0.1, 0.6, 0.0, -0.8);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:25 916;(5.7, 0.9, -1.7);(0.1, 0.6, 0.0, -0.8);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:25 928;(5.7, 0.9, -1.7);(0.1, 0.6, 0.0, -0.8);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:25 939;(5.7, 0.9, -1.7);(0.1, 0.6, 0.0, -0.8);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:25 950;(5.7, 0.9, -1.7);(0.1, 0.6, 0.0, -0.8);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.1, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:25 961;(5.7, 0.9, -1.7);(0.1, 0.6, 0.0, -0.8);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.1, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:25 972;(5.7, 0.9, -1.7);(0.1, 0.6, 0.0, -0.8);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.1, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:25 983;(5.7, 0.9, -1.7);(0.1, 0.6, 0.0, -0.8);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.1, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:25 994;(5.7, 0.9, -1.7);(0.1, 0.6, 0.0, -0.8);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.1, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:26 6;(5.7, 0.9, -1.7);(0.1, 0.6, 0.0, -0.8);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.1, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:26 16;(5.7, 0.9, -1.7);(0.1, 0.6, 0.0, -0.8);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.1, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:26 28;(5.7, 0.9, -1.7);(0.1, 0.6, 0.0, -0.8);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.1, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:26 39;(5.7, 0.9, -1.7);(0.1, 0.6, 0.0, -0.8);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.1, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:26 50;(5.7, 0.9, -1.7);(0.1, 0.6, 0.0, -0.8);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.1, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:26 61;(5.7, 0.9, -1.7);(0.1, 0.6, 0.0, -0.8);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:26 72;(5.7, 0.9, -1.7);(0.1, 0.6, 0.0, -0.8);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:26 83;(5.7, 0.9, -1.6);(0.1, 0.6, 0.0, -0.8);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.1, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:26 94;(5.7, 0.9, -1.6);(0.1, 0.6, 0.0, -0.8);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.2, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:26 105;(5.7, 0.9, -1.6);(0.1, 0.6, 0.0, -0.8);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.2, 0.1, 1.0);(Infinity, Infinity, Infinity);;
0;24-03-2022 19:16:26 117;(5.7, 0.9, -1.6);(0.1, 0.6, 0.0, -0.8);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.3, 0.1, 1.0);(0.6, 2.3, 3.0);LookableCube;
0;24-03-2022 19:16:26 128;(5.7, 0.9, -1.6);(0.1, 0.5, 0.0, -0.8);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.3, 0.1, 0.9);(0.6, 2.3, 3.0);LookableCube;
0;24-03-2022 19:16:26 139;(5.7, 0.9, -1.6);(0.1, 0.5, 0.0, -0.8);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.3, 0.1, 0.9);(0.6, 2.3, 3.0);LookableCube;
0;24-03-2022 19:16:26 149;(5.7, 0.9, -1.6);(0.1, 0.5, 0.0, -0.8);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.3, 0.1, 0.9);(0.6, 2.3, 3.0);LookableCube;
0;24-03-2022 19:16:26 161;(5.7, 0.9, -1.6);(0.1, 0.5, 0.0, -0.8);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.3, 0.1, 1.0);(0.6, 2.3, 3.0);LookableCube;
0;24-03-2022 19:16:26 172;(5.7, 0.9, -1.6);(0.1, 0.5, 0.0, -0.8);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.3, 0.1, 1.0);(0.6, 2.3, 3.0);LookableCube;
0;24-03-2022 19:16:26 183;(5.7, 0.9, -1.6);(0.1, 0.5, 0.0, -0.8);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.3, 0.1, 1.0);(0.6, 2.3, 3.0);LookableCube;
0;24-03-2022 19:16:26 195;(5.7, 0.9, -1.6);(0.1, 0.5, 0.0, -0.8);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.2, 0.1, 1.0);(0.6, 2.3, 3.0);LookableCube;
0;24-03-2022 19:16:26 205;(5.7, 0.9, -1.6);(0.1, 0.5, 0.0, -0.9);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.2, 0.1, 1.0);(0.6, 2.3, 3.0);LookableCube;
0;24-03-2022 19:16:26 216;(5.7, 0.9, -1.6);(0.1, 0.5, 0.0, -0.9);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.2, 0.1, 1.0);(0.6, 2.3, 3.0);LookableCube;
0;24-03-2022 19:16:26 227;(5.7, 0.9, -1.6);(0.1, 0.5, 0.0, -0.9);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.2, 0.1, 1.0);(0.6, 2.3, 3.0);LookableCube;
0;24-03-2022 19:16:26 239;(5.7, 0.9, -1.6);(0.1, 0.5, 0.0, -0.9);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.2, 0.1, 1.0);(0.6, 2.3, 3.0);LookableCube;
0;24-03-2022 19:16:26 250;(5.7, 0.9, -1.6);(0.1, 0.5, 0.0, -0.9);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.2, 0.1, 1.0);(0.6, 2.3, 3.0);LookableCube;
0;24-03-2022 19:16:26 261;(5.7, 0.9, -1.6);(0.1, 0.5, 0.0, -0.9);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.2, 0.1, 1.0);(0.6, 2.3, 3.0);LookableCube;
0;24-03-2022 19:16:26 272;(5.7, 0.9, -1.6);(0.1, 0.5, 0.0, -0.9);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.2, 0.1, 1.0);(0.6, 2.3, 3.0);LookableCube;
0;24-03-2022 19:16:26 283;(5.7, 0.9, -1.6);(0.1, 0.5, 0.0, -0.9);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.2, 0.1, 1.0);(0.6, 2.3, 3.0);LookableCube;
0;24-03-2022 19:16:26 294;(5.7, 0.9, -1.6);(0.1, 0.5, 0.0, -0.9);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.2, 0.0, 1.0);(0.6, 2.3, 3.0);LookableCube;
0;24-03-2022 19:16:26 305;(5.7, 0.9, -1.6);(0.1, 0.5, 0.0, -0.9);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.2, 0.1, 1.0);(0.6, 2.3, 3.0);LookableCube;
0;24-03-2022 19:16:26 316;(5.7, 0.9, -1.6);(0.1, 0.5, 0.0, -0.9);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.1, 0.1, 1.0);(0.6, 2.3, 3.0);LookableCube;
0;24-03-2022 19:16:26 327;(5.7, 0.9, -1.6);(0.1, 0.5, 0.0, -0.9);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.1, 0.1, 1.0);(0.6, 2.3, 3.0);LookableCube;
0;24-03-2022 19:16:26 338;(5.7, 0.9, -1.6);(0.1, 0.5, 0.0, -0.9);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.1, 0.1, 1.0);(0.6, 2.3, 3.0);LookableCube;
0;24-03-2022 19:16:26 350;(5.7, 0.9, -1.6);(0.1, 0.5, 0.0, -0.9);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.1, 0.0, 1.0);(0.6, 2.3, 3.0);LookableCube;
0;24-03-2022 19:16:26 361;(5.7, 0.9, -1.6);(0.1, 0.5, 0.0, -0.9);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.1, 0.0, 1.0);(0.6, 2.3, 3.0);LookableCube;
0;24-03-2022 19:16:26 372;(5.7, 0.9, -1.6);(0.1, 0.5, 0.0, -0.9);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.1, 0.0, 1.0);(0.6, 2.3, 3.0);LookableCube;
0;24-03-2022 19:16:26 383;(5.7, 0.9, -1.6);(0.1, 0.5, 0.0, -0.9);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.1, 0.0, 1.0);(0.6, 2.3, 3.0);LookableCube;
0;24-03-2022 19:16:26 394;(5.7, 0.9, -1.6);(0.1, 0.5, 0.0, -0.9);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.1, 0.0, 1.0);(0.6, 2.3, 3.0);LookableCube;
0;24-03-2022 19:16:26 405;(5.7, 0.9, -1.6);(0.1, 0.5, 0.0, -0.9);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.1, 0.0, 1.0);(0.6, 2.3, 3.0);LookableCube;
0;24-03-2022 19:16:26 416;(5.7, 0.9, -1.6);(0.1, 0.5, 0.0, -0.9);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.1, 0.0, 1.0);(0.6, 2.3, 3.0);LookableCube;
0;24-03-2022 19:16:26 428;(5.7, 0.9, -1.6);(0.1, 0.5, 0.0, -0.9);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.1, 0.1, 1.0);(0.6, 2.3, 3.0);LookableCube;
0;24-03-2022 19:16:26 439;(5.7, 0.9, -1.6);(0.1, 0.5, 0.0, -0.9);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.1, 0.0, 1.0);(0.6, 2.3, 3.0);LookableCube;
0;24-03-2022 19:16:26 449;(5.7, 0.9, -1.6);(0.1, 0.4, 0.0, -0.9);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(-0.1, 0.0, 1.0);(0.6, 2.3, 3.0);LookableCube;
0;24-03-2022 19:16:26 460;(5.7, 0.9, -1.6);(0.1, 0.4, 0.0, -0.9);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 1.0);(0.6, 2.3, 3.0);LookableCube;
0;24-03-2022 19:16:26 472;(5.7, 0.9, -1.6);(0.1, 0.4, 0.0, -0.9);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.1, 1.0);(0.6, 2.3, 3.0);LookableCube;
0;24-03-2022 19:16:26 483;(5.7, 0.9, -1.6);(0.1, 0.4, 0.0, -0.9);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.1, 1.0);(0.6, 2.3, 3.0);LookableCube;
0;24-03-2022 19:16:26 494;(5.7, 0.9, -1.6);(0.1, 0.4, 0.0, -0.9);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.1, 1.0);(0.6, 2.3, 3.0);LookableCube;
0;24-03-2022 19:16:26 505;(5.7, 0.9, -1.6);(0.1, 0.4, 0.0, -0.9);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.1, 1.0);(0.6, 2.3, 3.0);LookableCube;
0;24-03-2022 19:16:26 516;(5.7, 0.9, -1.6);(0.1, 0.4, 0.0, -0.9);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 0.0);(0.0, 0.0, 0.0, 1.0);(0.0, 0.0, 1.0);(0.6, 2.3, 3.0);LookableCube;
