Frame;Timestamp;Player Position;Player Rotation;Right Hand Position;Right Hand Rotation;Left Hand Position;Left Hand Rotation;Gaze Vector;Gaze Position;Gaze Object Tag;
0;24-03-2022 19:20:42 922;(5.6602, 0.9674, -1.8404);(0.0529, 0.8403, 0.0709, -0.5349);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0144, 0.1581, 0.9873);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:42 933;(5.6583, 0.9676, -1.8397);(0.0529, 0.8405, 0.0710, -0.5346);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0154, 0.1574, 0.9874);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:42 944;(5.6584, 0.9676, -1.8397);(0.0529, 0.8405, 0.0710, -0.5345);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0160, 0.1568, 0.9875);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:42 955;(5.6573, 0.9677, -1.8393);(0.0529, 0.8407, 0.0712, -0.5342);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0163, 0.1570, 0.9875);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:42 966;(5.6574, 0.9676, -1.8394);(0.0529, 0.8408, 0.0711, -0.5341);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0160, 0.1562, 0.9876);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:42 978;(5.6602, 0.9671, -1.8404);(0.0529, 0.8408, 0.0710, -0.5341);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0162, 0.1554, 0.9877);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:42 989;(5.6634, 0.9666, -1.8414);(0.0529, 0.8408, 0.0710, -0.5340);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0159, 0.1551, 0.9878);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 0;(5.6636, 0.9665, -1.8414);(0.0529, 0.8409, 0.0710, -0.5338);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0100, 0.1525, 0.9883);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 11;(5.6621, 0.9667, -1.8408);(0.0529, 0.8411, 0.0711, -0.5336);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0125, 0.1532, 0.9881);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 21;(5.6623, 0.9667, -1.8409);(0.0529, 0.8412, 0.0710, -0.5334);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0104, 0.1553, 0.9878);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 33;(5.6609, 0.9669, -1.8404);(0.0528, 0.8414, 0.0710, -0.5331);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0095, 0.1570, 0.9875);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 44;(5.6611, 0.9669, -1.8405);(0.0527, 0.8415, 0.0710, -0.5331);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0097, 0.1553, 0.9878);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 55;(5.6601, 0.9670, -1.8401);(0.0528, 0.8416, 0.0709, -0.5328);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0105, 0.1549, 0.9879);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 66;(5.6603, 0.9670, -1.8402);(0.0529, 0.8417, 0.0709, -0.5327);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0099, 0.1555, 0.9878);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 77;(5.6593, 0.9671, -1.8399);(0.0530, 0.8418, 0.0710, -0.5325);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0086, 0.1551, 0.9879);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 88;(5.6580, 0.9672, -1.8395);(0.0530, 0.8419, 0.0711, -0.5323);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0079, 0.1550, 0.9879);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 100;(5.6582, 0.9672, -1.8396);(0.0531, 0.8419, 0.0710, -0.5323);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0082, 0.1556, 0.9878);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 111;(5.6567, 0.9673, -1.8392);(0.0531, 0.8420, 0.0711, -0.5321);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0072, 0.1557, 0.9878);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 122;(5.6569, 0.9673, -1.8393);(0.0530, 0.8421, 0.0711, -0.5320);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0100, 0.1557, 0.9877);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 133;(5.6561, 0.9674, -1.8391);(0.0530, 0.8421, 0.0712, -0.5320);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0073, 0.1571, 0.9875);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 144;(5.6563, 0.9674, -1.8392);(0.0531, 0.8421, 0.0711, -0.5319);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0087, 0.1569, 0.9876);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 155;(5.6548, 0.9675, -1.8388);(0.0532, 0.8422, 0.0711, -0.5317);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0094, 0.1577, 0.9874);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 166;(5.6570, 0.9671, -1.8396);(0.0534, 0.8422, 0.0709, -0.5318);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0099, 0.1574, 0.9875);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 178;(5.6572, 0.9671, -1.8398);(0.0534, 0.8423, 0.0709, -0.5317);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0094, 0.1558, 0.9877);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 188;(5.6562, 0.9672, -1.8393);(0.0535, 0.8424, 0.0709, -0.5315);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0088, 0.1551, 0.9879);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 199;(5.6564, 0.9671, -1.8394);(0.0535, 0.8425, 0.0708, -0.5313);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0070, 0.1543, 0.9880);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 211;(5.6555, 0.9672, -1.8390);(0.0535, 0.8428, 0.0709, -0.5309);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0066, 0.1543, 0.9880);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 222;(5.6557, 0.9672, -1.8391);(0.0535, 0.8428, 0.0709, -0.5308);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0066, 0.1543, 0.9880);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 233;(5.6550, 0.9673, -1.8388);(0.0535, 0.8429, 0.0710, -0.5307);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0059, 0.1567, 0.9876);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 244;(5.6552, 0.9673, -1.8389);(0.0535, 0.8429, 0.0709, -0.5307);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0057, 0.1568, 0.9876);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 255;(5.6536, 0.9674, -1.8385);(0.0535, 0.8431, 0.0710, -0.5304);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0054, 0.1559, 0.9878);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 266;(5.6538, 0.9675, -1.8386);(0.0536, 0.8430, 0.0711, -0.5304);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0052, 0.1559, 0.9877);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 277;(5.6524, 0.9677, -1.8381);(0.0536, 0.8431, 0.0711, -0.5303);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0029, 0.1556, 0.9878);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 288;(5.6513, 0.9678, -1.8378);(0.0536, 0.8432, 0.0712, -0.5301);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0025, 0.1528, 0.9882);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 300;(5.6516, 0.9678, -1.8379);(0.0536, 0.8433, 0.0712, -0.5300);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0562, 0.0982, 0.9936);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 311;(5.6510, 0.9680, -1.8377);(0.0535, 0.8434, 0.0712, -0.5298);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0697, 0.0784, 0.9945);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 321;(5.6513, 0.9680, -1.8377);(0.0535, 0.8434, 0.0713, -0.5299);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0957, 0.0472, 0.9943);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 333;(5.6501, 0.9681, -1.8374);(0.0535, 0.8435, 0.0714, -0.5297);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.1110, 0.0185, 0.9936);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 344;(5.6504, 0.9682, -1.8374);(0.0536, 0.8435, 0.0717, -0.5296);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.1174, 0.0187, 0.9929);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 355;(5.6523, 0.9678, -1.8381);(0.0537, 0.8434, 0.0718, -0.5297);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.1145, 0.0186, 0.9932);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 366;(5.6527, 0.9678, -1.8382);(0.0538, 0.8434, 0.0719, -0.5297);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.1163, 0.0096, 0.9931);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 377;(5.6520, 0.9679, -1.8378);(0.0538, 0.8434, 0.0720, -0.5297);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.1157, 0.0091, 0.9932);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 388;(5.6512, 0.9680, -1.8375);(0.0539, 0.8435, 0.0720, -0.5296);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.1176, 0.0094, 0.9930);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 399;(5.6516, 0.9680, -1.8375);(0.0541, 0.8434, 0.0721, -0.5296);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.1174, 0.0095, 0.9930);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 411;(5.6508, 0.9682, -1.8372);(0.0542, 0.8434, 0.0723, -0.5296);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.1174, 0.0091, 0.9930);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 422;(5.6511, 0.9682, -1.8373);(0.0545, 0.8434, 0.0724, -0.5296);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.1176, 0.0082, 0.9930);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 433;(5.6505, 0.9682, -1.8370);(0.0547, 0.8434, 0.0724, -0.5296);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.1089, 0.0052, 0.9940);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 443;(5.6509, 0.9682, -1.8371);(0.0548, 0.8434, 0.0724, -0.5296);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.1067, 0.0046, 0.9943);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 455;(5.6499, 0.9684, -1.8368);(0.0549, 0.8434, 0.0723, -0.5296);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.1072, 0.0050, 0.9942);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 466;(5.6493, 0.9685, -1.8365);(0.0549, 0.8434, 0.0724, -0.5295);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.1081, 0.0048, 0.9941);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 477;(5.6497, 0.9685, -1.8366);(0.0549, 0.8433, 0.0725, -0.5297);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.1086, 0.0049, 0.9941);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 488;(5.6493, 0.9686, -1.8365);(0.0550, 0.8434, 0.0725, -0.5296);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.1084, 0.0040, 0.9941);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 499;(5.6497, 0.9686, -1.8366);(0.0551, 0.8433, 0.0725, -0.5296);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.1056, 0.0033, 0.9944);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 510;(5.6519, 0.9682, -1.8374);(0.0552, 0.8432, 0.0725, -0.5298);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.1032, 0.0030, 0.9946);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 521;(5.6523, 0.9682, -1.8375);(0.0555, 0.8432, 0.0724, -0.5298);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.1016, 0.0026, 0.9948);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 533;(5.6552, 0.9677, -1.8385);(0.0556, 0.8432, 0.0724, -0.5298);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.1020, 0.0010, 0.9948);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 544;(5.6557, 0.9676, -1.8386);(0.0559, 0.8432, 0.0723, -0.5298);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.1021, 0.0019, 0.9948);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 555;(5.6590, 0.9672, -1.8395);(0.0560, 0.8431, 0.0722, -0.5299);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.1024, 0.0007, 0.9947);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 566;(5.6601, 0.9670, -1.8398);(0.0563, 0.8432, 0.0721, -0.5298);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.1024, 0.0021, 0.9947);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 577;(5.6629, 0.9667, -1.8406);(0.0565, 0.8431, 0.0719, -0.5299);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.1069, 0.0029, 0.9943);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 588;(5.6654, 0.9664, -1.8413);(0.0567, 0.8430, 0.0717, -0.5300);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.1073, 0.0032, 0.9942);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 599;(5.6660, 0.9663, -1.8414);(0.0570, 0.8430, 0.0715, -0.5300);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.1082, 0.0031, 0.9941);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 611;(5.6638, 0.9667, -1.8405);(0.0572, 0.8431, 0.0713, -0.5299);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.1075, 0.0023, 0.9942);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 621;(5.6644, 0.9666, -1.8406);(0.0574, 0.8432, 0.0710, -0.5297);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.1066, 0.0008, 0.9943);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 632;(5.6624, 0.9669, -1.8398);(0.0575, 0.8434, 0.0707, -0.5295);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.1053, -0.0008, 0.9944);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 643;(5.6630, 0.9668, -1.8399);(0.0577, 0.8435, 0.0704, -0.5293);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.1013, -0.0006, 0.9949);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 655;(5.6607, 0.9670, -1.8392);(0.0581, 0.8436, 0.0699, -0.5292);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.1061, -0.0025, 0.9943);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 666;(5.6587, 0.9673, -1.8386);(0.0583, 0.8437, 0.0690, -0.5291);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.1036, 0.0008, 0.9946);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 677;(5.6591, 0.9672, -1.8386);(0.0587, 0.8438, 0.0684, -0.5290);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.1081, 0.0004, 0.9941);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 688;(5.6573, 0.9673, -1.8381);(0.0590, 0.8439, 0.0676, -0.5290);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.1055, 0.0010, 0.9944);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 699;(5.6575, 0.9672, -1.8380);(0.0590, 0.8438, 0.0669, -0.5292);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.1020, 0.0017, 0.9948);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 710;(5.6556, 0.9674, -1.8375);(0.0593, 0.8438, 0.0659, -0.5293);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.1042, 0.0007, 0.9945);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 721;(5.6558, 0.9674, -1.8374);(0.0588, 0.8438, 0.0655, -0.5293);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.1034, 0.0008, 0.9946);(0.5770, 2.3200, -4.3700);LookableCube;
0;24-03-2022 19:20:43 733;(5.6537, 0.9677, -1.8368);(0.0580, 0.8437, 0.0654, -0.5296);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.0000, 0.0000, 0.0000);(0.0000, 0.0000, 0.0000, 1.0000);(0.1013, 0.0071, 0.9948);(0.5770, 2.3200, -4.3700);LookableCube;
