frame,time,player_pos_x,player_pos_y,player_pos_z,player_up_x,player_up_y,player_up_z,rel_r_hand_x,rel_r_hand_y,rel_r_hand_z,r_hand_up_x,r_hand_up_y,r_hand_up_z,gaze_vec_x,gaze_vec_y,gaze_vec_z,gaze_p_x,gaze_p_y,gaze_p_z,obj_tag,obj_interacted_with,gaze_to_screen_x,gaze_to_screen_y,gaze_to_screen_z,obj_interacted_with
69;08-04-2022 13:44:52 978;-2,0283;1,2900;1,3270;-0,0393;0,9819;0,1854;0,2614;0,0256;-0,0153;0,3523;-0,3783;-0,8560;0,0598;-0,0643;0,9961;-1,9760;1,0710;2,2380;5;1.269,9120;1.314,8880;0,9367;0
70;08-04-2022 13:44:52 989;-2,0289;1,2901;1,3268;-0,0411;0,9815;0,1868;0,2645;0,0245;-0,0138;0,3266;-0,3788;-0,8660;0,0266;-0,0542;0,9982;-1,9760;1,0710;2,2380;5;1.271,3190;1.316,2810;0,9369;0
71;08-04-2022 13:44:53 0;-2,0292;1,2899;1,3266;-0,0434;0,9812;0,1882;0,2657;0,0242;-0,0113;0,3091;-0,3782;-0,8726;0,0364;-0,0553;0,9978;-1,9760;1,0710;2,2380;5;1.271,8470;1.317,9260;0,9372;0
72;08-04-2022 13:44:53 11;-2,0286;1,2896;1,3263;-0,0453;0,9807;0,1902;0,2678;0,0240;-0,0089;0,3067;-0,3725;-0,8759;0,0161;-0,0463;0,9988;-1,9760;1,0710;2,2380;5;1.271,5350;1.320,5450;0,9375;0
73;08-04-2022 13:44:53 22;-2,0288;1,2894;1,3261;-0,0473;0,9803;0,1919;0,2573;0,0281;-0,0028;0,2986;-0,3650;-0,8818;-0,0074;-0,0420;0,9991;-1,9760;1,0710;2,2380;5;1.272,0960;1.322,5230;0,9377;0
74;08-04-2022 13:44:53 34;-2,0291;1,2894;1,3259;-0,0486;0,9800;0,1932;0,2596;0,0281;0,0003;0,2910;-0,3545;-0,8886;-0,0097;-0,0289;0,9995;-1,9760;1,0710;2,2380;5;1.272,7050;1.323,8800;0,9379;0
75;08-04-2022 13:44:53 44;-2,0293;1,2894;1,3258;-0,0493;0,9797;0,1945;0,2209;0,0402;0,0102;0,2749;-0,3384;-0,8999;-0,0156;-0,0258;0,9995;-1,9760;1,0710;2,2380;5;1.273,2550;1.325,2600;0,9381;0
76;08-04-2022 13:44:53 56;-2,0303;1,2895;1,3258;-0,0499;0,9795;0,1953;0,2143;0,0432;0,0153;0,2556;-0,3227;-0,9113;-0,0134;-0,0270;0,9995;-1,9760;1,0710;2,2380;5;1.274,4690;1.325,9330;0,9381;0
77;08-04-2022 13:44:53 67;-2,0306;1,2895;1,3257;-0,0497;0,9793;0,1965;0,2142;0,0439;0,0190;0,2410;-0,3071;-0,9207;-0,0137;-0,0271;0,9995;-1,9760;1,0710;2,2380;5;1.274,7810;1.327,3000;0,9382;0
78;08-04-2022 13:44:53 78;-2,0308;1,2895;1,3255;-0,0491;0,9790;0,1978;0,2038;0,0475;0,0243;0,2316;-0,2946;-0,9271;-0,0137;-0,0285;0,9995;-1,9760;1,0710;2,2380;5;1.275,2960;1.328,8460;0,9385;0
79;08-04-2022 13:44:53 89;-2,0303;1,2893;1,3253;-0,0484;0,9788;0,1993;0,2025;0,0483;0,0283;0,2334;-0,2823;-0,9305;-0,0116;-0,0336;0,9994;-1,9760;1,0710;2,2380;5;1.274,7520;1.330,7610;0,9387;0
80;08-04-2022 13:44:53 100;-2,0305;1,2892;1,3252;-0,0479;0,9785;0,2006;0,1997;0,0496;0,0329;0,2362;-0,2692;-0,9337;-0,0089;-0,0340;0,9994;-1,9760;1,0710;2,2380;5;1.275,1850;1.332,3150;0,9388;0
81;08-04-2022 13:44:53 111;-2,0315;1,2893;1,3254;-0,0472;0,9783;0,2016;0,1951;0,0512;0,0380;0,2316;-0,2529;-0,9394;-0,0166;-0,0298;0,9994;-1,9760;1,0710;2,2380;5;1.276,4740;1.333,3220;0,9387;0
82;08-04-2022 13:44:53 122;-2,0317;1,2892;1,3253;-0,0467;0,9780;0,2031;0,1938;0,0518;0,0428;0,2246;-0,2352;-0,9456;-0,0176;-0,0292;0,9994;-1,9760;1,0710;2,2380;5;1.276,9680;1.335,0150;0,9389;0
83;08-04-2022 13:44:53 133;-2,0321;1,2893;1,3253;-0,0461;0,9778;0,2043;0,1923;0,0525;0,0485;0,2143;-0,2130;-0,9533;-0,0180;-0,0279;0,9994;-1,9760;1,0710;2,2380;5;1.277,2660;1.336,3200;0,9389;0
84;08-04-2022 13:44:53 144;-2,0322;1,2894;1,3253;-0,0452;0,9778;0,2046;0,1902;0,0531;0,0548;0,2035;-0,1887;-0,9607;-0,0178;-0,0300;0,9994;-1,9760;1,0710;2,2380;5;1.276,2820;1.336,5800;0,9390;0
85;08-04-2022 13:44:53 156;-2,0295;1,2888;1,3247;-0,0440;0,9777;0,2053;0,1856;0,0547;0,0618;0,1953;-0,1650;-0,9668;-0,0170;-0,0210;0,9996;-1,9760;1,0710;2,2380;5;1.271,0610;1.338,4300;0,9395;0
86;08-04-2022 13:44:53 167;-2,0294;1,2887;1,3246;-0,0447;0,9775;0,2061;0,1838;0,0551;0,0690;0,1925;-0,1421;-0,9710;-0,0128;-0,0177;0,9998;-1,9760;1,0710;2,2380;5;1.269,0190;1.339,2900;0,9396;0
87;08-04-2022 13:44:53 178;-2,0294;1,2887;1,3245;-0,0437;0,9775;0,2065;0,1792;0,0561;0,0769;0,1921;-0,1214;-0,9738;-0,0130;-0,0202;0,9997;-1,9760;1,0710;2,2380;5;1.267,2690;1.339,8400;0,9398;0
88;08-04-2022 13:44:53 189;-2,0291;1,2887;1,3244;-0,0437;0,9774;0,2068;0,1772;0,0562;0,0847;0,1890;-0,1013;-0,9767;-0,0046;-0,0170;0,9998;-1,9760;1,0710;2,2380;5;1.264,9580;1.340,2180;0,9399;0
89;08-04-2022 13:44:53 200;-2,0280;1,2884;1,3243;-0,0437;0,9774;0,2070;0,1741;0,0567;0,0928;0,1793;-0,0804;-0,9805;-0,0097;-0,0123;0,9999;-1,9760;1,0710;2,2380;5;1.261,7240;1.340,8160;0,9400;0
90;08-04-2022 13:44:53 211;-2,0269;1,2881;1,3239;-0,0434;0,9773;0,2074;0,1707;0,0571;0,1018;0,1641;-0,0568;-0,9848;0,0049;-0,0263;0,9996;-1,9760;1,0710;2,2380;5;1.258,1730;1.341,8120;0,9404;0
91;08-04-2022 13:44:53 222;-2,0265;1,2881;1,3237;-0,0432;0,9772;0,2078;0,1687;0,0569;0,1103;0,1475;-0,0317;-0,9886;0,0470;-0,0428;0,9980;-1,9760;1,0710;2,2380;5;1.255,9710;1.342,3610;0,9405;0
92;08-04-2022 13:44:53 234;-2,0240;1,2872;1,3234;-0,0422;0,9773;0,2077;0,1656;0,0570;0,1195;0,1286;-0,0025;-0,9917;0,0518;-0,0397;0,9978;-1,9760;1,0710;2,2380;5;1.250,4730;1.343,3890;0,9407;0
93;08-04-2022 13:44:53 244;-2,0235;1,2873;1,3233;-0,0410;0,9774;0,2072;0,1619;0,0571;0,1296;0,1152;0,0289;-0,9929;0,0307;-0,0496;0,9983;-1,9760;1,0710;2,2380;5;1.247,0980;1.342,9770;0,9407;0
94;08-04-2022 13:44:53 256;-2,0230;1,2874;1,3231;-0,0398;0,9777;0,2060;0,1583;0,0567;0,1397;0,1060;0,0588;-0,9926;-0,0500;-0,0598;0,9969;-1,9760;1,0710;2,2380;5;1.243,6300;1.341,6350;0,9410;0
95;08-04-2022 13:44:53 266;-2,0224;1,2875;1,3231;-0,0382;0,9781;0,2048;0,1554;0,0555;0,1500;0,1026;0,0888;-0,9907;-0,0418;-0,0569;0,9975;-1,9760;1,0710;2,2380;5;1.239,8860;1.340,3020;0,9410;0
96;08-04-2022 13:44:53 278;-2,0212;1,2874;1,3227;-0,0369;0,9783;0,2040;0,1522;0,0543;0,1602;0,0969;0,1161;-0,9885;-0,0314;-0,0624;0,9975;-1,9760;1,0710;2,2380;5;1.235,0620;1.339,6160;0,9413;0
97;08-04-2022 13:44:53 289;-2,0199;1,2871;1,3222;-0,0359;0,9784;0,2034;0,1475;0,0540;0,1706;0,0934;0,1450;-0,9850;-0,0280;-0,0700;0,9971;-1,9760;1,0710;2,2380;5;1.230,4810;1.339,6620;0,9415;0
