frame;time;player_pos_x;player_pos_y;player_pos_z;player_up_x;player_up_y;player_up_z;rel_r_hand_x;rel_r_hand_y;rel_r_hand_z;r_hand_up_x;r_hand_up_y;r_hand_up_z;gaze_vec_x;gaze_vec_y;gaze_vec_z;gaze_p_x;gaze_p_y;gaze_p_z;obj_tag;gaze_to_screen_x;gaze_to_screen_y;gaze_to_screen_z;obj_interacted_with
2919;08-04-2022 18:07:47 746;-2,1939;1,2742;1,3580;-0,2760;0,9488;0,1538;0,2267;-0,3033;0,3938;-0,0547;0,9017;-0,4289;0,1691;-0,1731;0,9703;-5,0000;0,0000;2,5000;0;322,2236;1.258,9950;2,4940;0
2920;08-04-2022 18:07:47 758;-2,1985;1,2732;1,3612;-0,2799;0,9470;0,1579;0,2186;-0,2904;0,3990;-0,0357;0,8980;-0,4385;0,1748;-0,1647;0,9707;-5,0000;0,0000;2,5000;0;329,4564;1.266,5440;2,4991;0
2921;08-04-2022 18:07:47 768;-2,2031;1,2723;1,3644;-0,2848;0,9449;0,1614;0,2095;-0,2778;0,4035;-0,0176;0,8950;-0,4456;0,1721;-0,1522;0,9732;-5,0000;0,0000;2,5000;0;335,4871;1.274,8980;2,5030;0
2922;08-04-2022 18:07:47 779;-2,2076;1,2713;1,3676;-0,2897;0,9428;0,1648;0,2002;-0,2647;0,4083;0,0035;0,8927;-0,4506;0,1782;-0,1512;0,9723;-5,0000;0,0000;2,5000;0;341,2887;1.283,3540;2,5066;0
2923;08-04-2022 18:07:47 791;-2,2122;1,2704;1,3709;-0,2950;0,9407;0,1674;0,1912;-0,2523;0,4131;0,0269;0,8931;-0,4491;0,1547;-0,1518;0,9762;-5,0000;0,0000;2,5000;0;345,2794;1.291,5830;2,5079;0
2924;08-04-2022 18:07:47 802;-2,2167;1,2696;1,3742;-0,2995;0,9388;0,1701;0,1825;-0,2400;0,4174;0,0505;0,8944;-0,4445;0,1563;-0,1435;0,9772;-5,0000;0,0000;2,5000;0;348,6930;1.298,8240;2,5084;0
2925;08-04-2022 18:07:47 813;-2,2216;1,2689;1,3778;-0,3030;0,9371;0,1732;0,1755;-0,2290;0,4209;0,0729;0,8957;-0,4386;0,1463;-0,1523;0,9774;-5,0000;0,0000;2,5000;0;351,1482;1.304,8410;2,5074;0
2926;08-04-2022 18:07:47 824;-2,2261;1,2681;1,3811;-0,3060;0,9356;0,1763;0,1675;-0,2168;0,4251;0,0947;0,8963;-0,4333;0,1372;-0,1433;0,9801;-5,0000;0,0000;2,5000;0;352,9520;1.310,0450;2,5057;0
2927;08-04-2022 18:07:47 835;-2,2303;1,2673;1,3844;-0,3074;0,9345;0,1795;0,1581;-0,2024;0,4300;0,1122;0,8967;-0,4283;0,1195;-0,1510;0,9813;-5,0000;0,0000;2,5000;0;353,5932;1.313,3040;2,5029;0
2928;08-04-2022 18:07:47 846;-2,2348;1,2667;1,3878;-0,3090;0,9334;0,1825;0,1507;-0,1910;0,4341;0,1251;0,8960;-0,4260;0,0481;-0,1442;0,9884;-5,0000;0,0000;2,5000;0;352,5706;1.316,4990;2,4979;0
2929;08-04-2022 18:07:47 857;-2,2394;1,2663;1,3914;-0,3109;0,9323;0,1848;0,1435;-0,1806;0,4372;0,1315;0,8941;-0,4281;0,0984;-0,1358;0,9858;-5,0000;0,0000;2,5000;0;351,3396;1.319,6520;2,4926;0
2930;08-04-2022 18:07:47 868;-2,2435;1,2655;1,3948;-0,3133;0,9311;0,1868;0,1360;-0,1695;0,4407;0,1308;0,8899;-0,4371;0,1259;-0,1350;0,9828;-5,0000;0,0000;2,5000;0;350,1725;1.323,4640;2,4877;0
2931;08-04-2022 18:07:47 880;-2,2481;1,2650;1,3984;-0,3160;0,9299;0,1883;0,1280;-0,1587;0,4436;0,1260;0,8828;-0,4524;0,1140;-0,1270;0,9853;-5,0000;0,0000;2,5000;0;348,1769;1.327,2090;2,4815;0
2932;08-04-2022 18:07:47 891;-2,2526;1,2643;1,4021;-0,3186;0,9287;0,1899;0,1203;-0,1480;0,4462;0,1227;0,8749;-0,4684;0,0693;-0,1278;0,9894;-5,0000;0,0000;2,5000;0;345,9811;1.330,8830;2,4750;0
2933;08-04-2022 18:07:47 902;-2,2572;1,2637;1,4058;-0,3216;0,9272;0,1918;0,1121;-0,1372;0,4481;0,1213;0,8630;-0,4904;0,0789;-0,1289;0,9885;-5,0000;0,0000;2,5000;0;343,9184;1.335,4670;2,4688;0
2934;08-04-2022 18:07:47 914;-2,2610;1,2630;1,4093;-0,3250;0,9258;0,1933;0,1036;-0,1260;0,4507;0,1269;0,8536;-0,5053;0,0274;-0,1321;0,9908;-5,0000;0,0000;2,5000;0;341,7235;1.340,2940;2,4628;0
2935;08-04-2022 18:07:47 925;-2,2657;1,2624;1,4130;-0,3280;0,9244;0,1945;0,0965;-0,1164;0,4525;0,1353;0,8432;-0,5204;-0,0235;-0,1341;0,9907;-5,0000;0,0000;2,5000;0;339,9919;1.344,4260;2,4568;0
2936;08-04-2022 18:07:47 937;-2,2702;1,2619;1,4168;-0,3307;0,9233;0,1952;0,0898;-0,1075;0,4544;0,1399;0,8333;-0,5348;-0,0362;-0,1364;0,9900;-5,0000;0,0000;2,5000;0;339,0193;1.347,7170;2,4517;0
2937;08-04-2022 18:07:47 948;-2,2743;1,2611;1,4204;-0,3332;0,9223;0,1956;0,0837;-0,0990;0,4567;0,1455;0,8255;-0,5454;-0,0362;-0,1364;0,9900;-5,0000;0,0000;2,5000;0;338,4424;1.350,8270;2,4472;0
2938;08-04-2022 18:07:47 959;-2,2788;1,2605;1,4242;-0,3362;0,9213;0,1956;0,0775;-0,0898;0,4588;0,1535;0,8201;-0,5513;-0,0478;-0,1275;0,9907;-5,0000;0,0000;2,5000;0;338,8143;1.354,2080;2,4437;0
2939;08-04-2022 18:07:47 971;-2,2833;1,2599;1,4279;-0,3390;0,9203;0,1952;0,0737;-0,0832;0,4622;0,1639;0,8239;-0,5425;0,1020;-0,1360;0,9854;-5,0000;0,0000;2,5000;0;338,6583;1.357,1530;2,4394;0
2940;08-04-2022 18:07:47 983;-2,2878;1,2594;1,4318;-0,3419;0,9195;0,1942;0,0695;-0,0766;0,4654;0,1700;0,8255;-0,5382;0,1115;-0,1234;0,9861;-5,0000;0,0000;2,5000;0;339,4947;1.359,7900;2,4363;0
2941;08-04-2022 18:07:47 994;-2,2923;1,2588;1,4359;-0,3451;0,9185;0,1930;0,0656;-0,0710;0,4693;0,1697;0,8286;-0,5335;0,1110;-0,1203;0,9865;-5,0000;0,0000;2,5000;0;340,6818;1.362,7000;2,4335;0
2942;08-04-2022 18:07:48 5;-2,2969;1,2584;1,4398;-0,3482;0,9177;0,1914;0,0630;-0,0658;0,4737;0,1606;0,8314;-0,5320;0,1050;-0,1215;0,9870;-5,0000;0,0000;2,5000;0;341,7686;1.365,3710;2,4305;0
2943;08-04-2022 18:07:48 16;-2,3013;1,2578;1,4439;-0,3510;0,9169;0,1899;0,0608;-0,0608;0,4781;0,1468;0,8326;-0,5340;0,1046;-0,1268;0,9864;-5,0000;0,0000;2,5000;0;342,8193;1.367,6220;2,4277;0
2944;08-04-2022 18:07:48 27;-2,3055;1,2573;1,4479;-0,3531;0,9164;0,1882;0,0585;-0,0553;0,4826;0,1349;0,8340;-0,5349;0,1029;-0,1308;0,9861;-5,0000;0,0000;2,5000;0;343,9245;1.368,7930;2,4249;0
2945;08-04-2022 18:07:48 39;-2,3099;1,2568;1,4521;-0,3543;0,9162;0,1870;0,0581;-0,0505;0,4867;0,1275;0,8373;-0,5316;0,0704;-0,1011;0,9924;-5,0000;0,0000;2,5000;0;345,0049;1.368,8930;2,4220;0
2946;08-04-2022 18:07:48 50;-2,3140;1,2562;1,4563;-0,3551;0,9162;0,1857;0,0576;-0,0456;0,4907;0,1241;0,8404;-0,5275;0,0441;-0,0869;0,9952;-5,0000;0,0000;2,5000;0;346,1960;1.368,6330;2,4194;0
2947;08-04-2022 18:07:48 62;-2,3182;1,2556;1,4606;-0,3561;0,9161;0,1842;0,0581;-0,0409;0,4943;0,1279;0,8433;-0,5219;-0,0621;-0,0674;0,9958;-2,6210;1,0330;2,1900;4;1.316,2480;1.420,1310;0,8172;0
2948;08-04-2022 18:07:48 73;-2,3223;1,2548;1,4647;-0,3572;0,9160;0,1826;0,0571;-0,0348;0,4990;0,1299;0,8448;-0,5190;-0,0750;-0,0344;0,9966;-2,6210;1,0330;2,1900;4;1.320,9130;1.417,4700;0,8116;0
2949;08-04-2022 18:07:48 84;-2,3265;1,2539;1,4691;-0,3580;0,9160;0,1809;0,0574;-0,0304;0,5027;0,1278;0,8461;-0,5175;-0,0156;-0,0430;0,9989;-2,6210;1,0330;2,1900;4;1.325,5040;1.414,4010;0,8059;0
2950;08-04-2022 18:07:48 95;-2,3307;1,2531;1,4734;-0,3586;0,9161;0,1795;0,0578;-0,0267;0,5065;0,1233;0,8485;-0,5146;0,0041;-0,0495;0,9987;-2,6210;1,0330;2,1900;4;1.329,8400;1.411,5150;0,8001;0
2951;08-04-2022 18:07:48 107;-2,3348;1,2523;1,4779;-0,3589;0,9163;0,1778;0,0578;-0,0230;0,5106;0,1196;0,8509;-0,5115;-0,0998;-0,0416;0,9941;-2,6210;1,0330;2,1900;4;1.333,4400;1.408,1570;0,7942;0
2952;08-04-2022 18:07:48 118;-2,3389;1,2514;1,4824;-0,3599;0,9162;0,1764;0,0578;-0,0190;0,5149;0,1161;0,8526;-0,5095;-0,1165;-0,0504;0,9919;-2,6210;1,0330;2,1900;4;1.337,2060;1.405,6230;0,7884;0
2953;08-04-2022 18:07:48 129;-2,3436;1,2506;1,4870;-0,3616;0,9156;0,1758;0,0588;-0,0156;0,5189;0,1088;0,8528;-0,5109;-0,1266;-0,0484;0,9908;-2,6210;1,0330;2,1900;4;1.341,3930;1.403,5800;0,7821;0
2954;08-04-2022 18:07:48 140;-2,3475;1,2495;1,4914;-0,3635;0,9149;0,1754;0,0598;-0,0121;0,5228;0,0959;0,8515;-0,5154;-0,1277;-0,0528;0,9904;-2,6210;1,0330;2,1900;4;1.345,6150;1.402,9770;0,7762;0
2955;08-04-2022 18:07:48 151;-2,3513;1,2481;1,4957;-0,3664;0,9138;0,1755;0,0615;-0,0081;0,5274;0,0782;0,8503;-0,5205;-0,1332;-0,0560;0,9895;-2,6210;1,0330;2,1900;4;1.350,5200;1.403,4360;0,7703;0
2956;08-04-2022 18:07:48 162;-2,3551;1,2469;1,5001;-0,3695;0,9125;0,1754;0,0636;-0,0042;0,5319;0,0618;0,8504;-0,5225;-0,1342;-0,0517;0,9896;-2,6210;1,0330;2,1900;4;1.355,7720;1.403,6850;0,7644;0
2957;08-04-2022 18:07:48 173;-2,3588;1,2457;1,5048;-0,3733;0,9112;0,1744;0,0669;-0,0014;0,5361;0,0473;0,8543;-0,5177;-0,1145;-0,0604;0,9916;-2,6210;1,0330;2,1900;4;1.361,1440;1.403,2670;0,7582;0
2958;08-04-2022 18:07:48 184;-2,3624;1,2447;1,5093;-0,3762;0,9104;0,1721;0,0704;-0,0004;0,5403;0,0390;0,8627;-0,5042;-0,1107;-0,0610;0,9920;-2,6210;1,0330;2,1900;4;1.365,9830;1.400,8860;0,7523;0
2959;08-04-2022 18:07:48 196;-2,3657;1,2435;1,5137;-0,3782;0,9099;0,1704;0,0732;0,0015;0,5451;0,0372;0,8734;-0,4856;-0,1138;-0,0651;0,9913;-2,6210;1,0330;2,1900;4;1.369,9880;1.399,0590;0,7467;0
2960;08-04-2022 18:07:48 206;-2,3694;1,2427;1,5180;-0,3797;0,9094;0,1698;0,0767;0,0022;0,5495;0,0346;0,8843;-0,4657;-0,1676;-0,0616;0,9839;-2,6210;1,0330;2,1900;4;1.373,8160;1.397,3730;0,7410;0
2961;08-04-2022 18:07:48 218;-2,3726;1,2417;1,5224;-0,3810;0,9088;0,1698;0,0810;0,0021;0,5540;0,0281;0,8927;-0,4499;-0,1692;-0,0730;0,9829;-2,6210;1,0330;2,1900;4;1.377,3310;1.396,6780;0,7354;0
2962;08-04-2022 18:07:48 229;-2,3757;1,2405;1,5267;-0,3822;0,9082;0,1704;0,0838;0,0029;0,5577;0,0185;0,9000;-0,4354;-0,1736;-0,0681;0,9824;-2,6210;1,0330;2,1900;4;1.380,4020;1.396,8390;0,7300;0
2963;08-04-2022 18:07:48 240;-2,3786;1,2394;1,5309;-0,3841;0,9072;0,1715;0,0859;0,0052;0,5617;0,0060;0,9056;-0,4240;-0,1708;-0,0802;0,9820;-2,6210;1,0330;2,1900;4;1.384,1320;1.397,9010;0,7246;0
2964;08-04-2022 18:07:48 251;-2,3810;1,2381;1,5348;-0,3864;0,9059;0,1733;0,0884;0,0069;0,5661;-0,0065;0,9103;-0,4139;-0,1815;-0,0669;0,9811;-2,6210;1,0330;2,1900;4;1.386,6340;1.400,4590;0,7197;0
2965;08-04-2022 18:07:48 262;-2,3834;1,2369;1,5388;-0,3893;0,9043;0,1752;0,0905;0,0089;0,5695;-0,0221;0,9128;-0,4077;-0,1798;-0,0887;0,9797;-5,0000;0,0000;2,5000;0;370,9506;1.400,8620;2,3732;0
2966;08-04-2022 18:07:48 273;-2,3855;1,2355;1,5428;-0,3915;0,9031;0,1765;0,0924;0,0109;0,5725;-0,0355;0,9149;-0,4021;-0,1928;-0,0577;0,9795;-2,6210;1,0330;2,1900;4;1.390,8570;1.405,5240;0,7099;0
2967;08-04-2022 18:07:48 284;-2,3879;1,2344;1,5467;-0,3934;0,9021;0,1775;0,0943;0,0121;0,5749;-0,0480;0,9162;-0,3979;-0,1765;-0,0786;0,9812;-2,6210;1,0330;2,1900;4;1.392,7090;1.406,8040;0,7051;0
2968;08-04-2022 18:07:48 296;-2,3903;1,2332;1,5505;-0,3954;0,9011;0,1781;0,0961;0,0139;0,5772;-0,0530;0,9193;-0,3900;-0,1935;-0,0792;0,9779;-5,0000;0,0000;2,5000;0;369,8348;1.410,5890;2,3630;0
2969;08-04-2022 18:07:48 307;-2,3923;1,2321;1,5542;-0,3967;0,9003;0,1791;0,0976;0,0152;0,5787;-0,0532;0,9233;-0,3805;-0,1733;-0,0892;0,9808;-2,6210;1,0330;2,1900;4;1.396,6260;1.409,0790;0,6960;0
2970;08-04-2022 18:07:48 318;-2,3944;1,2310;1,5579;-0,3979;0,8994;0,1807;0,0992;0,0167;0,5806;-0,0536;0,9278;-0,3691;-0,1159;-0,0637;0,9912;-2,6210;1,0330;2,1900;4;1.398,5370;1.410,7370;0,6915;0
2971;08-04-2022 18:07:48 329;-2,3965;1,2300;1,5616;-0,3988;0,8985;0,1831;0,1005;0,0184;0,5816;-0,0453;0,9336;-0,3554;-0,0497;-0,0766;0,9958;-2,6210;1,0330;2,1900;4;1.400,2090;1.413,0540;0,6870;0
2972;08-04-2022 18:07:48 340;-2,3983;1,2288;1,5651;-0,3999;0,8977;0,1849;0,1012;0,0198;0,5829;-0,0407;0,9378;-0,3447;-0,0997;-0,0719;0,9924;-2,6210;1,0330;2,1900;4;1.400,7430;1.415,1800;0,6828;0
2973;08-04-2022 18:07:48 351;-2,4003;1,2276;1,5686;-0,4012;0,8967;0,1872;0,1011;0,0215;0,5828;-0,0369;0,9405;-0,3379;-0,1265;-0,0699;0,9895;-2,6210;1,0330;2,1900;4;1.401,2200;1.417,8380;0,6786;0
2974;08-04-2022 18:07:48 362;-2,4019;1,2264;1,5721;-0,4028;0,8955;0,1891;0,1007;0,0236;0,5832;-0,0382;0,9422;-0,3330;-0,1692;-0,0704;0,9831;-2,6210;1,0330;2,1900;4;1.401,2520;1.420,6370;0,6746;0
2975;08-04-2022 18:07:48 373;-2,4035;1,2253;1,5754;-0,4045;0,8944;0,1908;0,1002;0,0255;0,5826;-0,0456;0,9409;-0,3355;-0,1699;-0,0724;0,9828;-2,6210;1,0330;2,1900;4;1.401,5780;1.423,1330;0,6707;0
2976;08-04-2022 18:07:48 384;-2,4050;1,2240;1,5787;-0,4059;0,8933;0,1931;0,1000;0,0281;0,5814;-0,0524;0,9385;-0,3414;-0,1756;-0,0555;0,9829;-2,6210;1,0330;2,1900;4;1.401,7100;1.426,3240;0,6669;0
2977;08-04-2022 18:07:48 395;-2,4062;1,2227;1,5819;-0,4075;0,8919;0,1960;0,1003;0,0312;0,5798;-0,0534;0,9369;-0,3455;-0,1730;-0,0703;0,9824;-2,6210;1,0330;2,1900;4;1.401,8030;1.430,5270;0,6631;0
2978;08-04-2022 18:07:48 407;-2,4074;1,2213;1,5850;-0,4092;0,8904;0,1991;0,1007;0,0347;0,5784;-0,0515;0,9367;-0,3463;-0,1744;-0,0663;0,9824;-2,6210;1,0330;2,1900;4;1.402,2460;1.435,2480;0,6593;0
2979;08-04-2022 18:07:48 418;-2,4086;1,2199;1,5880;-0,4116;0,8887;0,2021;0,1016;0,0379;0,5767;-0,0431;0,9385;-0,3426;-0,1724;-0,0641;0,9829;-2,6210;1,0330;2,1900;4;1.402,6580;1.440,1470;0,6557;0
2980;08-04-2022 18:07:48 429;-2,4099;1,2185;1,5912;-0,4152;0,8863;0,2049;0,1021;0,0414;0,5747;-0,0347;0,9409;-0,3369;-0,1636;-0,0646;0,9844;-2,6210;1,0330;2,1900;4;1.404,0470;1.445,4690;0,6516;0
2981;08-04-2022 18:07:48 440;-2,4108;1,2172;1,5940;-0,4190;0,8841;0,2068;0,1023;0,0439;0,5731;-0,0283;0,9434;-0,3304;-0,0967;-0,0632;0,9933;-2,6210;1,0330;2,1900;4;1.405,1820;1.450,0580;0,6483;0
2982;08-04-2022 18:07:48 451;-2,4118;1,2160;1,5964;-0,4224;0,8820;0,2091;0,1022;0,0464;0,5720;-0,0236;0,9459;-0,3236;-0,0952;-0,0623;0,9935;-2,6210;1,0330;2,1900;4;1.406,2660;1.454,7070;0,6452;0
2983;08-04-2022 18:07:48 462;-2,4125;1,2149;1,5987;-0,4248;0,8804;0,2109;0,1022;0,0482;0,5713;-0,0216;0,9486;-0,3158;-0,0857;-0,0656;0,9942;-2,6210;1,0330;2,1900;4;1.407,1320;1.458,5020;0,6423;0
2984;08-04-2022 18:07:48 473;-2,4133;1,2139;1,6009;-0,4268;0,8790;0,2128;0,1029;0,0495;0,5706;-0,0235;0,9502;-0,3107;-0,0711;-0,0555;0,9959;-2,6210;1,0330;2,1900;4;1.408,6650;1.462,0690;0,6395;0
2985;08-04-2022 18:07:48 484;-2,4139;1,2129;1,6030;-0,4282;0,8778;0,2147;0,1033;0,0506;0,5701;-0,0366;0,9505;-0,3085;-0,0415;-0,0509;0,9978;-2,6210;1,0330;2,1900;4;1.410,1110;1.465,3750;0,6369;0
2986;08-04-2022 18:07:48 495;-2,4147;1,2122;1,6049;-0,4295;0,8766;0,2170;0,1037;0,0518;0,5695;-0,0545;0,9500;-0,3074;-0,0546;-0,0638;0,9965;-5,0000;0,0000;2,5000;0;352,1764;1.482,5000;2,3018;0
2987;08-04-2022 18:07:48 507;-2,4152;1,2115;1,6068;-0,4303;0,8756;0,2193;0,1042;0,0528;0,5694;-0,0688;0,9500;-0,3045;-0,1177;-0,0468;0,9919;-2,6210;1,0330;2,1900;4;1.413,3400;1.471,8720;0,6321;0
2988;08-04-2022 18:07:48 517;-2,4155;1,2108;1,6084;-0,4313;0,8749;0,2202;0,1049;0,0529;0,5690;-0,0770;0,9509;-0,2997;-0,1561;-0,0443;0,9867;-2,6210;1,0330;2,1900;4;1.414,5600;1.473,7320;0,6301;0
2989;08-04-2022 18:07:48 528;-2,4158;1,2102;1,6100;-0,4328;0,8742;0,2202;0,1056;0,0529;0,5682;-0,0751;0,9533;-0,2924;-0,1617;-0,0452;0,9858;-2,6210;1,0330;2,1900;4;1.415,5550;1.474,8530;0,6283;0
2990;08-04-2022 18:07:48 540;-2,4159;1,2098;1,6114;-0,4348;0,8733;0,2197;0,1061;0,0533;0,5674;-0,0670;0,9553;-0,2880;-0,1226;-0,0337;0,9919;-2,6210;1,0330;2,1900;4;1.416,0650;1.475,7810;0,6268;0
2991;08-04-2022 18:07:48 551;-2,4158;1,2093;1,6128;-0,4366;0,8726;0,2189;0,1065;0,0535;0,5671;-0,0634;0,9555;-0,2881;-0,0952;-0,0360;0,9948;-2,6210;1,0330;2,1900;4;1.416,5890;1.476,2110;0,6254;0
2992;08-04-2022 18:07:48 562;-2,4156;1,2091;1,6140;-0,4377;0,8722;0,2183;0,1068;0,0542;0,5663;-0,0630;0,9534;-0,2950;-0,0798;-0,0293;0,9964;-2,6210;1,0330;2,1900;4;1.417,1370;1.476,4010;0,6243;0
2993;08-04-2022 18:07:48 573;-2,4153;1,2088;1,6150;-0,4378;0,8720;0,2190;0,1077;0,0541;0,5654;-0,0723;0,9514;-0,2995;-0,0769;-0,0368;0,9964;-2,6210;1,0330;2,1900;4;1.417,2900;1.477,6910;0,6233;4
2994;08-04-2022 18:07:48 584;-2,4148;1,2085;1,6159;-0,4364;0,8722;0,2208;0,1079;0,0552;0,5637;-0,0625;0,9489;-0,3093;-0,0889;-0,0387;0,9953;-2,6210;1,0330;2,1900;4;1.416,5170;1.479,5280;0,6225;0
2995;08-04-2022 18:07:48 595;-2,4143;1,2082;1,6168;-0,4346;0,8724;0,2234;0,1070;0,0567;0,5634;-0,0551;0,9481;-0,3133;-0,1022;-0,0390;0,9940;-2,6210;1,0330;2,1900;4;1.415,0900;1.481,9230;0,6218;0
2996;08-04-2022 18:07:48 606;-2,4137;1,2080;1,6175;-0,4323;0,8726;0,2273;0,1050;0,0585;0,5636;-0,0527;0,9487;-0,3116;-0,1106;-0,0386;0,9931;-2,6210;1,0330;2,1900;4;1.412,5170;1.485,4720;0,6214;0
2997;08-04-2022 18:07:48 618;-2,4131;1,2079;1,6182;-0,4313;0,8728;0,2284;0,1031;0,0587;0,5642;-0,0553;0,9492;-0,3098;-0,1051;-0,0365;0,9938;-2,6210;1,0330;2,1900;4;1.410,3570;1.486,5130;0,6211;0
2998;08-04-2022 18:07:48 629;-2,4126;1,2080;1,6188;-0,4295;0,8734;0,2296;0,1001;0,0583;0,5650;-0,0584;0,9505;-0,3051;-0,1082;-0,0308;0,9937;-2,6210;1,0330;2,1900;4;1.406,3310;1.486,8700;0,6210;0
2999;08-04-2022 18:07:48 639;-2,4118;1,2082;1,6194;-0,4283;0,8738;0,2303;0,0976;0,0575;0,5658;-0,0572;0,9525;-0,2992;-0,1139;-0,0312;0,9930;-2,6210;1,0330;2,1900;4;1.402,7160;1.487,0820;0,6212;0
3000;08-04-2022 18:07:48 651;-2,4115;1,2084;1,6199;-0,4267;0,8751;0,2283;0,0953;0,0554;0,5663;-0,0533;0,9540;-0,2949;-0,1789;-0,0339;0,9833;-2,6210;1,0330;2,1900;4;1.399,5470;1.483,7770;0,6213;0
3001;08-04-2022 18:07:48 662;-2,4105;1,2086;1,6203;-0,4252;0,8761;0,2273;0,0920;0,0545;0,5670;-0,0516;0,9545;-0,2938;-0,1778;-0,0324;0,9835;-2,6210;1,0330;2,1900;4;1.394,8590;1.482,1870;0,6219;0
3002;08-04-2022 18:07:48 673;-2,4095;1,2088;1,6206;-0,4244;0,8765;0,2273;0,0889;0,0547;0,5670;-0,0517;0,9527;-0,2995;-0,1756;-0,0188;0,9843;-2,6210;1,0330;2,1900;4;1.389,8920;1.481,9330;0,6224;0
3003;08-04-2022 18:07:48 685;-2,4083;1,2091;1,6208;-0,4232;0,8772;0,2267;0,0860;0,0550;0,5670;-0,0506;0,9508;-0,3056;-0,1820;-0,0106;0,9832;-2,6210;1,0330;2,1900;4;1.384,6020;1.480,8790;0,6232;0
3004;08-04-2022 18:07:48 696;-2,4071;1,2094;1,6207;-0,4224;0,8776;0,2266;0,0837;0,0553;0,5674;-0,0444;0,9505;-0,3077;-0,1772;-0,0085;0,9841;-2,6210;1,0330;2,1900;4;1.379,4480;1.480,6400;0,6242;0
3005;08-04-2022 18:07:48 710;-2,4061;1,2099;1,6206;-0,4214;0,8782;0,2264;0,0810;0,0558;0,5674;-0,0356;0,9496;-0,3115;-0,1589;-0,0209;0,9871;-2,6210;1,0330;2,1900;4;1.373,9810;1.479,8170;0,6252;0
3006;08-04-2022 18:07:48 721;-2,4047;1,2105;1,6205;-0,4202;0,8787;0,2264;0,0778;0,0560;0,5677;-0,0316;0,9489;-0,3140;-0,1846;-0,0017;0,9828;-5,0000;0,0000;2,5000;0;309,3625;1.476,9590;2,2603;0
3007;08-04-2022 18:07:48 731;-2,4029;1,2110;1,6204;-0,4186;0,8794;0,2267;0,0742;0,0564;0,5682;-0,0285;0,9487;-0,3150;-0,1606;-0,0095;0,9870;-2,6210;1,0330;2,1900;4;1.360,9440;1.478,9310;0,6278;0
3008;08-04-2022 18:07:48 741;-2,4012;1,2118;1,6201;-0,4172;0,8802;0,2263;0,0709;0,0559;0,5690;-0,0248;0,9489;-0,3147;-0,1649;-0,0281;0,9859;-5,0000;0,0000;2,5000;0;293,5460;1.473,1740;2,2471;0
3009;08-04-2022 18:07:48 751;-2,3995;1,2127;1,6197;-0,4158;0,8809;0,2260;0,0675;0,0553;0,5699;-0,0220;0,9494;-0,3132;-0,1645;-0,0066;0,9863;-5,0000;0,0000;2,5000;0;283,9827;1.471,3180;2,2389;0
3010;08-04-2022 18:07:48 760;-2,3977;1,2137;1,6193;-0,4137;0,8820;0,2257;0,0632;0,0545;0,5708;-0,0211;0,9502;-0,3110;-0,1601;-0,0243;0,9868;-5,0000;0,0000;2,5000;0;272,6288;1.468,3470;2,2291;0
3011;08-04-2022 18:07:48 771;-2,3957;1,2148;1,6187;-0,4104;0,8835;0,2256;0,0583;0,0529;0,5720;-0,0283;0,9512;-0,3072;-0,1328;-0,0288;0,9907;-5,0000;0,0000;2,5000;0;259,5916;1.463,8290;2,2178;0
3012;08-04-2022 18:07:48 782;-2,3935;1,2160;1,6182;-0,4065;0,8855;0,2252;0,0519;0,0509;0,5730;-0,0410;0,9515;-0,3050;-0,1344;-0,0271;0,9906;-5,0000;0,0000;2,5000;0;244,3931;1.457,9880;2,2047;0
3013;08-04-2022 18:07:48 793;-2,3913;1,2176;1,6175;-0,4019;0,8876;0,2249;0,0448;0,0483;0,5737;-0,0487;0,9513;-0,3043;-0,1453;-0,0214;0,9892;-5,0000;0,0000;2,5000;0;226,7982;1.451,2140;2,1893;0
3014;08-04-2022 18:07:48 805;-2,3887;1,2192;1,6169;-0,3969;0,8901;0,2242;0,0357;0,0460;0,5746;-0,0503;0,9517;-0,3029;-0,1266;-0,0296;0,9915;-5,0000;0,0000;2,5000;0;203,5332;1.443,6400;2,1685;0
3015;08-04-2022 18:07:48 816;-2,3859;1,2209;1,6162;-0,3919;0,8925;0,2235;0,0245;0,0444;0,5753;-0,0396;0,9544;-0,2958;-0,1319;-0,0302;0,9908;-5,0000;0,0000;2,5000;0;175,7274;1.436,0770;2,1435;0
3016;08-04-2022 18:07:48 827;-2,3826;1,2229;1,6153;-0,3870;0,8950;0,2220;0,0117;0,0420;0,5761;-0,0269;0,9589;-0,2826;-0,1077;-0,0372;0,9935;-5,0000;0,0000;2,5000;0;140,9553;1.428,2100;2,1122;0
3017;08-04-2022 18:07:48 838;-2,3793;1,2249;1,6145;-0,3820;0,8976;0,2198;-0,0011;0,0384;0,5763;-0,0261;0,9600;-0,2789;-0,1243;-0,0318;0,9917;-5,0000;0,0000;2,5000;0;102,8609;1.419,5920;2,0781;0
3018;08-04-2022 18:07:48 849;-2,3755;1,2272;1,6137;-0,3760;0,9011;0,2161;-0,0163;0,0340;0,5759;-0,0261;0,9600;-0,2788;-0,1842;0,0062;0,9829;-2,5000;0,0000;2,5000;0;1.178,0530;624,4355;1,2451;0
